UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_rolling_mean,Air_temperature_rolling_std,Process_temperature_rolling_mean,Process_temperature_rolling_std,Rotational_speed_rolling_mean,Rotational_speed_rolling_std,Torque_rolling_mean,Torque_rolling_std,Tool_wear_rolling_mean,Tool_wear_rolling_std,Air_temperature_roc,Process_temperature_roc,Rotational_speed_roc,Torque_roc,Tool_wear_roc,power_proxy,temp_delta,Ambient_Temperature,Load_Density,Humidity,Shift_Afternoon,Shift_Morning,Shift_Night,Type_H,Type_L,Type_M,Temp_Differential,Stress_Index
5856,M20715,301.2,310.9,1424,45.2,68,0,0,0,0,0,0,301.29,0.0994428926204864,311.09000000000003,0.1728840330946774,1616.6,279.218830947259,36.31,11.39078087265711,56.5,7.691987172793484,0.0,0.0,8.0,-8.099999999999994,2.0,64364.8,9.699999999999989,16.008926302954464,60.62509471947428,48.2465358505581,False,False,True,False,False,True,21.741073697045536,41.22506440924251
5857,H35270,301.2,310.9,1598,35.9,71,0,0,0,0,0,0,301.27,0.0948683298254387,311.05,0.1649915823075422,1609.0,278.51630712281786,36.57,11.344019471852992,59.0,7.958224257527112,0.0,0.0,174.0,-9.300000000000004,3.0,57368.2,9.699999999999989,13.882129160314015,44.03282347059141,48.23390489836949,False,True,False,True,False,False,23.867870839685985,31.2633046641199
5858,L53037,301.3,310.9,1760,23.9,76,0,0,0,0,0,0,301.26,0.084327404294176,311.00999999999993,0.1449137674965818,1645.3,271.37962340602945,34.73,11.794636257403075,61.8,8.560892995982144,0.1000000000000227,0.0,162.0,-12.0,5.0,42064.0,9.599999999999966,22.409654902624716,41.56403709023557,57.92739689327578,True,False,False,False,True,False,15.340345097375284,31.588668188579035
5859,L53038,301.3,311.0,1348,44.5,78,0,0,0,0,0,0,301.24999999999994,0.070710678146211,310.98,0.1032795559472747,1547.8,147.89996619336534,37.59,10.061527385707157,64.6,8.846845012005213,0.0,0.1000000000000227,-412.0,20.6,2.0,59986.0,9.699999999999989,23.49509843803389,67.61739418847608,56.74671535607662,False,True,False,False,True,False,14.354901561966134,52.74156746701135
5860,L53039,301.3,311.0,1542,33.6,80,0,0,0,0,0,0,301.24,0.0516397779873086,310.96000000000004,0.0699205899492719,1558.6,142.51175390120838,36.19,9.470591909226863,67.4,8.846845012005645,0.0,0.0,194.0,-10.9,2.0,51811.2,9.699999999999989,21.842814862584085,43.831921794617855,39.89774070947867,False,True,False,False,True,False,16.007185137415938,35.06553743569428
5861,L53040,301.3,310.9,1566,33.1,82,0,0,0,0,0,0,301.24,0.0516397779873086,310.93999999999994,0.0516397780455675,1559.2,142.53093231528814,35.970000000000006,9.518992710482792,70.1,8.761658899230016,0.0,-0.1000000000000227,24.0,-0.5,2.0,51834.600000000006,9.599999999999966,31.21702898593581,52.9881193314017,64.46686169487302,True,False,False,False,True,False,6.5329710140641915,43.45025785174939
5862,L53041,301.3,311.0,1554,47.7,84,0,0,0,0,0,0,301.25,0.052704627706451,310.93999999999994,0.0516397780455675,1557.3,142.45315019331298,37.46,10.115137171586047,72.8,8.43010478383655,0.0,0.1000000000000227,-12.0,14.6,2.0,74125.8,9.699999999999989,31.140151048040675,69.71221360617491,38.3676017124971,False,True,False,False,True,False,6.709848951959348,58.558259429186926
5863,L53042,301.4,311.0,1470,40.6,86,0,0,0,0,0,0,301.27,0.0674948557997107,310.95,0.0527046277638337,1524.5,116.21938067483886,39.290000000000006,8.611291037546835,75.5,7.820912137754217,0.0999999999999659,0.0,-84.0,-7.100000000000001,2.0,59682.0,9.600000000000025,23.32598506277749,50.74907817017116,60.9223944190075,True,False,False,False,True,False,14.524014937222532,43.6442072263472
5864,M20723,301.4,311.1,1758,25.4,88,0,0,0,0,0,0,301.29,0.0737864787632714,310.96000000000004,0.0699205899492719,1543.6,137.6914424840264,38.32,9.62263535166498,77.9,7.578478299312099,0.0,0.1000000000000227,288.0,-15.200000000000005,2.0,44653.2,9.700000000000044,16.030394434040183,23.11319220937611,44.49855101651602,False,True,False,False,False,True,21.919605565959863,20.33960914425098
5865,M20724,301.4,311.0,1486,36.5,91,0,0,0,0,0,0,301.31000000000006,0.0737864787630766,310.97,0.0674948558450068,1550.6,132.15159645060308,36.64,8.055667432173445,80.4,7.336363010514138,0.0,-0.1000000000000227,-272.0,11.1,3.0,54239.0,9.600000000000025,22.166474459724736,46.56028862349923,51.63925953433372,False,False,True,False,False,True,15.683525540275287,42.3698626473843
5866,M20725,301.5,311.1,1402,40.0,94,0,0,0,0,0,0,301.34,0.0843274042934887,310.99,0.0737864788051448,1548.4,134.6528045670657,36.12,7.5964611643991535,83.0,7.055336829493165,0.1000000000000227,0.1000000000000227,-84.0,3.5,3.0,56080.0,9.600000000000025,22.000893030414694,48.996210493432706,52.25987460104305,True,False,False,False,False,True,15.949106969585351,46.056437863826744
5867,L53046,301.5,311.1,1459,45.1,97,0,0,0,0,0,0,301.37,0.0823272602574583,311.01,0.0737864788053759,1534.5,136.13004403469327,37.040000000000006,8.106814691631135,85.6,6.931409989625226,0.0,0.0,57.0,5.100000000000001,3.0,65800.90000000001,9.600000000000025,21.71432518860971,59.909812721029425,51.977074407087954,False,True,False,False,True,False,16.235674811390336,58.11251833939854
5868,L53047,301.5,311.0,1494,45.3,99,0,0,0,0,0,0,301.39,0.0875595035981716,311.02,0.0632455532829605,1507.9,110.80357996622692,39.17999999999999,7.002031451260809,87.9,7.202622978999797,0.0,-0.1000000000000227,35.0,0.1999999999999957,2.0,67678.2,9.5,21.511405480508778,59.58452263541813,56.7449919843457,False,True,False,False,True,False,16.338594519491245,58.98867740906395
5869,L53048,301.5,311.1,1731,27.9,101,0,0,0,0,0,0,301.41,0.0875595035980075,311.03,0.0674948558457648,1546.2,115.48621851400829,37.52,7.547155461202408,90.2,7.3605555345790386,0.0,0.1000000000000227,237.0,-17.4,2.0,48294.9,9.600000000000025,21.732685521375963,36.73806479580163,53.91459497933533,False,True,False,False,True,False,16.217314478624083,37.10544544375964
5870,L53049,301.5,311.1,2076,18.7,103,0,0,0,0,0,0,301.43,0.0823272602569278,311.0400000000001,0.0699205899502474,1599.6,203.35748490445377,36.03,9.598964064476618,92.5,7.412451985968949,0.0,0.0,345.0,-9.2,2.0,38821.2,9.600000000000025,23.067291920511202,27.03095634397154,57.83649129870538,False,True,False,False,True,False,14.882708079488843,27.841885034290687
5871,L53050,301.5,311.1,2055,16.8,105,0,0,0,0,0,0,301.45,0.0707106781441577,311.06000000000006,0.0516397780475489,1648.5,248.2240251600659,34.4,11.371992887010844,94.8,7.360555534579887,0.0,0.0,-21.0,-1.8999999999999984,2.0,34524.0,9.600000000000025,21.822294505922216,15.869505147088136,54.64619960345136,True,False,False,False,True,False,16.12770549407783,16.662980404442543
5872,L53051,301.5,311.1,1469,49.5,107,0,0,0,0,0,0,301.47,0.0483045891910253,311.07000000000005,0.0483045892590254,1640.0,253.22453804215945,34.58,11.617496383568414,97.1,7.2026229790015295,0.0,0.0,-586.0,32.7,2.0,72715.5,9.600000000000025,26.04161254312796,66.67821130951957,37.35544741074156,False,False,True,False,True,False,11.908387456872084,71.34568610118593
5873,M20732,301.5,311.0,1504,42.6,109,0,0,0,0,0,0,301.48,0.0421637021778751,311.07000000000005,0.0483045892590254,1643.4,250.9060027624301,34.779999999999994,11.74911817021944,99.4,6.931409989627928,0.0,-0.1000000000000227,35.0,-6.899999999999999,2.0,64070.4,9.5,26.801843579524306,53.415496258413675,52.69799074557988,False,True,False,False,False,True,11.048156420475717,58.2228909216709
5874,M20733,301.5,311.1,1396,43.5,112,0,0,0,0,0,0,301.48999999999995,0.0316227766578633,311.07000000000005,0.0483045892590254,1607.2,258.53295513123146,36.59,11.535784903219003,101.8,6.696599468709505,0.0,0.1000000000000227,-108.0,0.8999999999999986,3.0,60726.0,9.600000000000025,20.44677456408755,57.788422748665695,44.361300974946666,True,False,False,False,False,True,17.503225435912494,64.72303347850557
5875,M20734,301.5,311.1,1660,33.8,115,0,0,0,0,0,0,301.5,1.8814771669119865e-06,311.08000000000004,0.0421637022561408,1624.6,255.3046981332057,36.32,11.569673000276872,104.2,6.696599468709998,0.0,0.0,264.0,-9.700000000000005,3.0,56107.99999999999,9.600000000000025,31.355326630035165,48.912375596918125,38.907375220927165,False,True,False,False,False,True,6.59467336996488,56.24923193645584
5876,M20735,301.5,311.0,1577,39.7,118,0,0,0,0,0,0,301.5,1.8814771669119865e-06,311.07,0.0483045892590254,1642.1,244.1030975268864,36.29,11.559455004454248,106.6,6.931409989629354,0.0,-0.1000000000000227,-83.0,5.900000000000006,3.0,62606.9,9.5,20.09968849079693,45.70567737410374,47.101601073227,True,False,False,False,False,True,17.750311509203094,53.93269930144242
5877,L53056,301.5,311.1,1426,52.1,121,0,0,0,0,0,0,301.5,1.8814771669119865e-06,311.07000000000005,0.0483045892590254,1638.8,247.058607531804,36.99,12.337967597803395,109.0,7.378647873719149,0.0,0.1000000000000227,-151.0,12.4,3.0,74294.6,9.600000000000025,16.910996930923314,66.60919753299682,51.832355990350905,False,True,False,False,True,False,21.03900306907673,80.59712901492614
5878,L53057,301.5,311.1,1458,41.4,123,0,0,0,0,0,0,301.5,1.8814771669119865e-06,311.08000000000004,0.0421637022561408,1635.2,249.6516684413584,36.6,12.10555428076082,111.4,7.662317607030744,0.0,0.0,32.0,-10.700000000000005,2.0,60361.2,9.600000000000025,26.903890356825258,53.454326218889626,52.496750279877844,False,False,True,False,True,False,11.046109643174788,65.74882124923424
5879,L53058,301.4,311.0,1533,45.8,125,0,0,0,0,0,0,301.49,0.0316227766578633,311.07000000000005,0.0483045892590254,1615.4,249.06054596333396,38.39,11.999115708158632,113.8,7.800284895076155,-0.1000000000000227,-0.1000000000000227,75.0,4.399999999999999,2.0,70211.4,9.600000000000025,20.912959327928302,57.21977785755149,60.56024745140268,True,False,False,False,True,False,16.93704067207172,71.52472232193936
5880,L53059,301.4,311.0,1701,28.4,127,0,0,0,0,0,0,301.48,0.0421637021778617,311.06000000000006,0.0516397780475393,1577.9,194.19145764482204,39.36,10.533037970542496,116.2,7.800284895076575,0.0,0.0,168.0,-17.4,2.0,48308.4,9.600000000000025,26.60645735378694,41.57486549633059,63.073091189715775,False,False,True,False,True,False,11.243542646213083,52.80007918033984
5881,L53060,301.5,311.1,1434,49.6,129,0,0,0,0,0,0,301.48,0.0421637021778617,311.06,0.0516397780475393,1515.8,102.14999864033686,42.64,7.354696156576102,118.6,7.662317607032027,0.1000000000000227,0.1000000000000227,-267.0,21.200000000000003,2.0,71126.40000000001,9.600000000000025,12.981656994497348,61.15001643054073,53.36280830757356,False,True,False,False,True,False,24.968343005502696,78.88352119539755
5882,L53061,301.4,311.1,1952,22.7,131,0,0,0,0,0,0,301.47,0.0483045891910011,311.06000000000006,0.0516397780475393,1564.1,169.52970896636594,39.96,9.222821934985262,121.0,7.378647873721371,-0.1000000000000227,0.0,518.0,-26.9,2.0,44310.4,9.700000000000044,31.962279707415338,26.857462754746532,55.171063770094094,True,False,False,False,True,False,5.987720292584708,35.183276208717956
5883,L53062,301.4,311.1,1469,36.9,133,0,0,0,0,0,0,301.4599999999999,0.0516397779841963,311.07000000000005,0.0483045892590254,1560.6,171.26081474366865,39.39,9.217670228666544,123.4,6.931409989632663,0.0,0.0,-483.0,14.2,2.0,54206.1,9.700000000000044,28.36146704020201,44.6227280950308,50.95309033175655,True,False,False,False,True,False,9.588532959798034,59.34822836639096
5884,L53063,301.4,311.1,1800,26.0,135,0,0,0,0,0,0,301.44999999999993,0.0527046277036481,311.07000000000005,0.0483045892590254,1601.0,175.71125303873652,37.64,9.980336222348068,125.7,6.5328231093241085,0.0,0.0,331.0,-10.9,2.0,46800.0,9.700000000000044,17.49761725418499,39.4028358039303,57.67225463649585,True,False,False,False,True,False,20.452382745815054,53.19382833530591
5885,M20744,301.3,311.1,1438,43.0,137,0,0,0,0,0,0,301.43,0.0674948557979096,311.07000000000005,0.0483045892590254,1578.8,181.3620075367944,38.56,10.01101615443936,127.9,6.226288353956475,-0.0999999999999659,0.0,-362.0,17.0,2.0,61834.0,9.800000000000011,17.606114380768574,53.673549672925866,54.86988138837064,False,True,False,False,False,True,20.34388561923147,73.53276305190845
5886,L53065,301.3,311.1,1647,28.2,140,0,0,0,0,0,0,301.41,0.0737864787619808,311.08000000000004,0.0421637022561408,1585.8,182.6312617756781,37.41,10.513425279665665,130.1,6.2262883539569565,0.0,0.0,209.0,-14.8,3.0,46445.4,9.800000000000011,33.36132952048764,39.11484836433945,49.45511906142196,False,False,True,False,True,False,4.588670479512409,54.76078771007523
5887,L53066,301.4,311.1,1494,41.9,142,0,0,0,0,0,0,301.4,0.066666666694115,311.08000000000004,0.0421637022561408,1592.6,177.2055930895543,36.39,9.361558512223278,132.2,6.356099432825063,0.0999999999999659,0.0,-153.0,13.7,2.0,62598.6,9.700000000000044,21.313100482510208,64.57826440954463,71.519825670043,False,False,True,False,True,False,16.636899517489837,91.70113546155338
5888,H35301,301.4,311.1,1445,41.4,144,0,0,0,0,0,0,301.39,0.0567646212520963,311.08000000000004,0.0421637022561408,1591.3,178.34675961918998,36.39,9.361558512223278,134.3,6.447221623818392,0.0,0.0,-49.0,-0.5,2.0,59823.0,9.700000000000044,20.82907575633688,53.67290528728102,44.53816636558181,False,True,False,True,False,False,17.120924243663165,77.28898361368466
5889,M20748,301.5,311.1,1507,38.6,149,0,0,0,0,0,0,301.4,0.066666666694115,311.09000000000003,0.0316227767626999,1588.7,179.4770489815051,35.67,8.818547373449915,136.7,7.040359839286478,0.1000000000000227,0.0,62.0,-2.799999999999997,5.0,58170.2,9.600000000000025,13.669739529253587,55.95194830878198,64.54456956708337,True,False,False,False,False,True,24.28026047074646,83.36840298008515
5890,M20749,301.4,311.0,1234,55.8,152,0,0,0,0,0,0,301.4,0.066666666694115,311.09000000000003,0.0316227767626999,1542.0,205.83164641683564,38.41,10.420007464275496,139.2,7.627435858645796,-0.1000000000000227,-0.1000000000000227,-273.0,17.199999999999996,3.0,68857.2,9.600000000000025,23.24610897199223,81.2027234230766,36.45707073673063,False,True,False,False,False,True,14.603891028007794,123.42813960307645
5891,L53070,301.4,311.0,1634,32.6,155,0,0,0,0,0,0,301.39,0.0567646212520963,311.08000000000004,0.0421637022561408,1562.0,203.8790491116368,36.71,9.757213855513488,141.8,8.175845182268883,0.0,0.0,400.0,-23.2,3.0,53268.4,9.600000000000025,23.861401925821237,47.694704536494505,58.136165364514554,False,False,True,False,True,False,13.988598074178785,73.92679203156648
5892,L53071,301.4,311.0,1334,53.3,157,0,0,0,0,0,0,301.39,0.0567646212520963,311.07,0.0483045892590254,1500.2,161.86125746041063,39.77,9.67322191527844,144.4,8.48789988421377,0.0,0.0,-300.0,20.7,2.0,71102.2,9.600000000000025,28.577465483847426,69.49823885092069,64.36568351726838,True,False,False,False,True,False,9.272534516152596,109.11223499594549
5893,L53072,301.4,311.1,1472,44.5,159,0,0,0,0,0,0,301.39,0.0567646212520963,311.07,0.0483045892590254,1500.5,161.79977338261426,40.53,9.721116762549029,147.0,8.589399151149998,0.0,0.1000000000000227,138.0,-8.799999999999997,2.0,65504.0,9.700000000000044,18.004607859077623,61.304533573060965,30.927809289920802,False,True,False,False,True,False,19.945392140922422,97.47420838116693
5894,M20753,301.3,311.0,1410,52.7,161,0,0,0,0,0,0,301.38,0.0632455532324902,311.06000000000006,0.0516397780475393,1461.5,124.22761367747006,43.2,8.920637745014492,149.6,8.48789988421458,-0.0999999999999659,-0.1000000000000227,-62.0,8.200000000000003,2.0,74307.0,9.699999999999989,17.39856603879695,62.362062647900295,51.389505730550944,False,True,False,False,False,True,20.451433961203072,100.40292086311948
5895,L53074,301.2,310.9,1597,37.9,164,0,0,0,0,0,0,301.37,0.0823272602573118,311.04,0.0699205899502232,1477.4,130.8826446350523,42.69,9.077744457983169,152.3,8.327331171777493,-0.1000000000000227,-0.1000000000000227,187.0,-14.800000000000004,3.0,60526.3,9.699999999999989,27.254813173882383,45.57759099776199,57.15414041244044,False,True,False,False,True,False,10.495186826117617,74.74724923632965
5896,M20755,301.2,310.9,1460,46.7,166,0,0,0,0,0,0,301.36,0.0966091783271356,311.02000000000004,0.0788810638384489,1458.7,116.53044428149752,44.54,7.553836405724137,154.9,8.116512661100051,0.0,0.0,-137.0,8.800000000000004,2.0,68182.0,9.699999999999989,30.033650356135325,57.94268153309368,52.51963604128066,False,True,False,False,False,True,7.716349643864675,96.18485134493552
5897,L53076,301.1,310.8,1274,55.7,169,0,0,0,0,0,0,301.33000000000004,0.1251665557184262,310.99,0.0994428926514995,1436.7,129.2035861215371,45.92,8.246723254993029,157.6,7.83439709089377,-0.0999999999999659,-0.0999999999999659,-186.0,9.0,3.0,70961.8,9.699999999999989,17.144238244410584,83.91846530061032,53.781559356069636,False,True,False,False,True,False,20.50576175558945,141.82220635803145
5898,M20757,301.0,310.7,1517,40.2,171,0,0,0,0,0,0,301.29,0.1595131481986352,310.95,0.1269295518035479,1443.9,131.69953176327337,45.8,8.32813170992007,160.3,7.257945837343521,-0.1000000000000227,-0.1000000000000227,243.0,-15.5,2.0,60983.4,9.699999999999989,30.407570431498705,48.41749518329286,51.36223162376663,True,False,False,False,False,True,7.142429568501306,82.79391676343079
5899,L53078,301.0,310.7,1300,57.2,174,0,0,0,0,0,0,301.24,0.1646545204814245,310.91,0.1370320319766271,1423.2,136.84687306133628,47.66,8.613581007790863,162.8,7.238784428344392,0.0,0.0,-217.0,17.0,3.0,74360.0,9.699999999999989,25.187709207434107,70.53624548651071,39.05752173638408,True,False,False,False,True,False,12.362290792565904,122.73306714652863
5900,H35313,300.9,310.6,1686,27.7,176,0,0,0,0,0,0,301.18999999999994,0.1852925614730816,310.87,0.1636391694783592,1468.4,141.96259288198607,44.85,10.115582039605968,165.2,7.238784428344846,-0.1000000000000227,-0.0999999999999659,386.0,-29.500000000000004,2.0,46702.2,9.700000000000044,30.45902669537323,30.942274994316445,73.68045592155443,True,False,False,True,False,False,6.9909733046268165,54.45840398999694
5901,M20760,300.9,310.7,1485,41.0,181,0,0,0,0,0,0,301.14,0.1897366596206123,310.84000000000003,0.1646545204992655,1453.5,129.96260145817544,45.69,9.30130815172424,167.8,7.814516406452906,0.0,0.0999999999999659,-201.0,13.3,5.0,60885.0,9.800000000000011,24.648898192411917,56.3238629871995,44.96462136684201,True,False,False,False,False,True,12.901101807588095,101.9461920068311
5902,L53081,301.0,310.7,1464,45.8,184,0,0,0,0,0,0,301.1,0.1699673171316379,310.81,0.1595131482170582,1466.5,122.99616073501764,44.940000000000005,8.913809511090015,170.5,8.316649966586848,0.1000000000000227,0.0,-21.0,4.799999999999997,3.0,67051.2,9.699999999999989,12.388610412560247,60.50422967874911,54.341612387789056,False,True,False,False,True,False,25.161389587439764,111.32778260889836
5903,L53082,300.9,310.6,1598,35.4,186,0,0,0,0,0,0,301.05,0.1433720877983489,310.76000000000005,0.1349897115775512,1479.1,129.88323816241368,44.03,9.414179612572568,173.2,8.547904226577202,-0.1000000000000227,-0.0999999999999659,134.0,-10.4,2.0,56569.2,9.700000000000044,24.240163088419806,51.647894101843015,43.53160322914573,False,True,False,False,True,False,13.20983691158024,96.06508302942801
5904,L53083,300.9,310.5,1894,21.9,188,0,0,0,0,0,0,301.01,0.119721899991131,310.71000000000004,0.1286683938075784,1527.5,181.28200866789092,40.95,11.142236958728033,175.9,8.530338015972394,0.0,-0.1000000000000227,296.0,-13.5,2.0,41478.6,9.600000000000025,30.30071909335635,31.946376659368493,27.241368099793014,True,False,False,False,True,False,7.0492809066436735,60.05918811961276
5905,M20764,300.8,310.5,1330,59.0,190,0,0,0,0,0,0,300.97,0.1159501808909612,310.67,0.1251665557409434,1500.8,189.38954564600093,43.06,12.424545598666093,178.5,8.462334849862389,-0.0999999999999659,0.0,-564.0,37.1,2.0,78470.0,9.699999999999989,20.53126990458143,70.12154946089663,40.754871262510314,False,True,False,False,False,True,16.818730095418594,133.23094397570358
5906,H35319,300.8,310.5,1582,31.1,193,0,0,0,0,0,0,300.93,0.0948683298274472,310.63,0.1059349905910307,1513.0,190.3960783909829,41.5,12.88746160679701,181.2,8.33733237379937,0.0,0.0,252.0,-27.9,3.0,49200.2,9.699999999999989,23.06017515546274,36.56413334315964,35.52393307724862,False,True,False,True,False,False,14.289824844537282,70.5687773522981
5907,L53086,300.7,310.3,1533,35.6,198,0,0,0,0,0,0,300.89,0.0994428926227638,310.58,0.1316561177557734,1538.9,170.88882025717038,39.49,11.960811009292016,184.1,8.659612513790034,-0.1000000000000227,-0.1999999999999886,-49.0,4.5,5.0,54574.8,9.600000000000025,24.11933248224511,53.30183956383342,60.91567539224489,False,True,False,False,True,False,13.030667517754924,105.53764233639018
5908,H35321,300.8,310.4,1419,46.4,200,0,0,0,0,0,0,300.87,0.0948683298277921,310.55,0.1354006401109627,1529.1,175.04377230344656,40.11,12.160724576365627,187.0,8.640987597883406,0.1000000000000227,0.0999999999999659,-114.0,10.799999999999995,2.0,65841.59999999999,9.599999999999966,10.50243060065759,59.55792130975305,43.93131983955545,True,False,False,True,False,False,26.74756939934241,119.1158426195061
5909,M20768,300.8,310.3,1526,36.3,205,0,0,0,0,0,0,300.85,0.0849836585853855,310.51000000000005,0.1449137674930899,1551.7,155.698462134697,38.02,10.592009566964538,190.1,9.011720763052294,0.0,-0.0999999999999659,107.0,-10.1,5.0,55393.8,9.5,33.356737877187385,53.32699303264881,44.85908660820037,False,False,True,False,False,True,3.7932621228126493,109.32033571693005
5910,H35323,300.7,310.2,1364,65.3,208,1,1,0,1,1,0,300.83000000000004,0.0948683298280191,310.47,0.1702938636855689,1519.5,158.1154641393392,41.78,12.935893217452495,193.3,9.129317852094422,-0.1000000000000227,-0.1000000000000227,-162.0,29.0,3.0,89069.2,9.5,20.49312160051413,84.49963703588033,39.356692873962636,True,False,False,True,False,False,16.556878399485882,175.75924503463108
5911,M20770,300.8,310.3,1458,43.4,0,0,0,0,0,0,0,300.82,0.0918936583710406,310.43,0.156702123675559,1516.8,158.99811319634793,42.02,12.942076082813506,175.2,62.08202459470739,0.1000000000000227,0.1000000000000227,94.0,-21.9,-208.0,63277.2,9.5,27.528677162363994,51.819681305032596,50.94035398715103,False,True,False,False,False,True,9.62132283763604,0.0
5912,M20771,300.8,310.4,1288,64.0,3,0,0,0,0,0,0,300.8,0.0666666666996059,310.4,0.1247219129277912,1499.2,174.47941616897214,43.84,14.69385359030546,157.1,82.31841970192485,0.0,0.0999999999999659,-170.0,20.6,3.0,82432.0,9.599999999999966,24.566494319258958,82.03460994978659,42.835414836387194,False,False,True,False,False,True,12.683505680741042,2.4610382984935977
5913,M20772,300.7,310.3,1659,29.8,6,0,0,0,0,0,0,300.78000000000003,0.0632455532382781,310.37,0.1059349905884251,1505.3,179.31663491030122,43.28,15.150856228096284,139.1,94.12928461548084,-0.1000000000000227,-0.0999999999999659,371.0,-34.2,3.0,49438.2,9.600000000000025,31.2880952817968,34.0631452781262,59.92354731246789,False,True,False,False,False,True,5.861904718203235,2.043788716687572
5914,H35327,300.7,310.2,1479,52.3,9,0,0,0,0,0,0,300.76,0.0516397779924323,310.34,0.1074967700177006,1463.8,116.31929237137136,46.32,13.324063444259972,121.2,100.59467624526069,0.0,-0.1000000000000227,-180.0,22.5,3.0,77351.7,9.5,27.030280612140405,65.44899859007666,53.02039323089161,True,False,False,True,False,False,10.019719387859606,5.890409873106899
5915,L53094,300.7,310.3,1592,36.0,14,0,0,0,0,0,0,300.75,0.0527046277117211,310.32,0.0918936583942717,1490.0,112.2695169867724,44.02,12.86941248766924,103.6,102.5965128278945,0.0,0.1000000000000227,113.0,-16.299999999999997,5.0,57312.0,9.600000000000025,23.825378642395126,48.00201756676879,44.28174214275552,False,True,False,False,True,False,13.324621357604908,6.72028245934763
5916,M20775,300.6,310.2,1532,38.7,16,0,0,0,0,0,0,300.73,0.0674948558042313,310.29,0.0737864787953671,1485.0,108.77601859886656,44.78,12.230181246953464,85.9,100.71020029989154,-0.0999999999999659,-0.1000000000000227,-60.0,2.700000000000003,2.0,59288.4,9.599999999999966,20.5324245374036,53.080218663333355,58.502330518370194,False,False,True,False,False,True,16.51757546259641,8.492834986133337
5917,L53096,300.6,310.2,1555,41.9,19,0,0,0,0,0,0,300.72,0.0788810638031269,310.28000000000003,0.078881063828877,1487.2,110.06947301085631,45.41,11.86146421540494,68.0,94.27383282520836,0.0,0.0,23.0,3.199999999999996,3.0,65154.5,9.599999999999966,28.989253506910693,46.748782287122765,50.07940523023238,True,False,False,False,True,False,8.060746493089319,8.882268634553325
5918,L53097,300.6,310.2,1341,52.6,21,0,0,0,0,0,0,300.7,0.0816496581204339,310.26,0.0699205899388655,1479.4,117.92295036260322,46.03,12.079003822059653,50.1,82.71027075816293,0.0,0.0,-214.0,10.700000000000005,2.0,70536.6,9.599999999999966,15.632793480226916,68.58156727315948,50.21496905689951,True,False,False,False,True,False,21.417206519773096,14.40212912736349
5919,L53098,300.6,310.1,1541,42.0,23,0,0,0,0,0,0,300.67999999999995,0.0788810638034572,310.23999999999995,0.0843274043213469,1480.9,118.67457838793575,46.6,11.697293134168468,31.9,62.35819468557544,0.0,-0.0999999999999659,200.0,-10.6,2.0,64722.0,9.5,28.22945210137946,51.897208528467566,35.37365096268074,True,False,False,False,True,False,8.720547898620584,11.93635796154754
5920,L53099,300.6,310.3,1414,50.6,25,0,0,0,0,0,0,300.67,0.0823272602625238,310.25,0.0849836586098146,1485.9,114.1699026305331,45.13,9.866559684104624,13.6,8.720346578208874,0.0,0.1999999999999886,-127.0,8.600000000000001,2.0,71548.40000000001,9.699999999999989,19.50477624222564,62.81536720846965,49.28913867214686,True,False,False,False,True,False,17.645223757774396,15.703841802117413
5921,L53100,300.5,310.2,1764,25.9,27,0,0,0,0,0,0,300.64,0.0843274042983913,310.23999999999995,0.0843274043213469,1516.5,143.18228475151992,43.38,11.606109502231025,16.3,8.206366092497124,-0.1000000000000227,-0.1000000000000227,350.0,-24.700000000000003,2.0,45687.6,9.699999999999989,31.2614183097832,34.47543353952962,53.21544639317998,False,True,False,False,True,False,5.788581690216812,9.308367055672997
5922,L53101,300.5,310.3,1336,57.1,29,0,0,0,0,0,0,300.61,0.0737864787686308,310.23,0.0674948558336023,1521.3,135.25617669197953,42.69,10.38486612549455,18.9,7.622335600040783,0.0,0.1000000000000227,-428.0,31.200000000000003,2.0,76285.6,9.800000000000011,25.806497713313476,71.79082157650174,63.335668221983454,True,False,False,False,True,False,11.343502286686558,20.819338257185503
5923,L53102,300.5,310.3,1435,43.3,31,0,0,0,0,0,0,300.59000000000003,0.073786478768793,310.23,0.0674948558336023,1498.9,128.2865282612794,44.040000000000006,9.348820484127591,21.4,6.995236474415226,0.0,0.0,99.0,-13.800000000000004,2.0,62135.49999999999,9.800000000000011,28.220618839250545,63.43810511783651,42.48106370096677,True,False,False,False,True,False,8.92938116074949,19.665812586529317
5924,M20783,300.4,310.3,1537,35.0,33,0,0,0,0,0,0,300.56,0.0843274042989758,310.24,0.0699205899385483,1504.7,128.59760668240733,42.31,9.250639617525552,23.8,6.356099432801717,-0.1000000000000227,0.0,102.0,-8.299999999999997,2.0,53795.0,9.900000000000034,25.409944069123597,51.632215386477235,72.78108623385512,True,False,False,False,False,True,11.740055930876437,17.038631077537488
