udi,product_id,type,air_temp,process_temp,rotational_speed,torque,tool_wear,failure,TWF,HDF,PWF,OSF,RNF,air_temp_rolling_mean,air_temp_rolling_std,air_temp_rolling_var,process_temp_rolling_mean,process_temp_rolling_std,process_temp_rolling_var,rotational_speed_rolling_mean,rotational_speed_rolling_std,rotational_speed_rolling_var,torque_rolling_mean,torque_rolling_std,torque_rolling_var,tool_wear_rolling_mean,tool_wear_rolling_std,tool_wear_rolling_var,ambient_humidity,factory_load,power,temp_diff,wear_stress,temp_humidity_index,load_impact_torque,ambient_humidity_rolling_mean,factory_load_rolling_mean
5791,M20650,M,301.7,311.2,1563,34.5,139,0,0,0,0,0,0,301.73999999999995,0.0547722558741932,0.0030000000135481,311.34000000000003,0.1516575089228575,0.0230000000126866,1505.4,73.52754585867126,5406.299999999006,40.46,5.775205624044962,33.35300000000056,134.2,3.4928498393151552,12.200000000003907,44.58302850584766,0.2610314985943706,53923.5,9.5,4795.5,436.2069970021424,9.005586701505784,45.3082009653586,0.2610314985943706
5792,M20651,M,301.8,311.3,1542,40.1,142,0,0,0,0,0,0,301.76000000000005,0.0547722558758538,0.00300000001373,311.36,0.1341640786976166,0.0180000000127802,1509.6,75.22167240894746,5658.299999999008,41.14,5.410452846111926,29.273000000000632,136.6,3.974921382870881,15.800000000004154,47.64827847623455,0.2610314985943706,61834.200000000004,9.5,5694.2,445.6025044412759,10.46736309363426,45.53715563884729,0.2610314985943706
5793,M20652,M,301.8,311.3,1624,31.6,145,0,0,0,0,0,0,301.78000000000003,0.0447213597055416,0.0020000000139124,311.36,0.1341640786976166,0.0180000000127802,1517.6,86.40775428165581,7466.299999999009,39.7,6.93289261419795,48.06500000000048,139.2,4.438468204234928,19.700000000004422,47.412511480298086,0.2610314985943706,51318.4,9.5,4582.0,444.8909596475396,8.248595355582111,45.50279398047074,0.2610314985943706
5794,L52973,L,301.8,311.3,1471,44.2,148,0,0,0,0,0,0,301.78,0.0447213597055416,0.0020000000139124,311.32000000000005,0.1095445115584897,0.012000000012588,1523.2,81.10918566968239,6578.699999999011,39.88,7.06024078909498,49.8470000000005,142.0,4.74341649025307,22.500000000004757,45.7624738956044,0.2610314985943706,65018.200000000004,9.5,6541.6,439.91114621693407,11.53759223787118,45.50499898464207,0.2610314985943706
5795,M20654,M,301.9,311.5,1492,40.8,150,0,0,0,0,0,0,301.8,0.0707106782183188,0.0050000000140946,311.32,0.1095445115584897,0.012000000012588,1538.4,60.500413221721146,3660.29999999901,38.24,5.08949899302479,25.90300000000036,144.8,4.438468204235003,19.70000000000509,44.54296622785014,0.2610314985943706,60873.6,9.600000000000023,6120.0,436.3752150418795,10.650085142650319,45.299632866967166,0.2610314985943706
5796,M20655,M,301.9,311.4,1465,39.9,153,0,0,0,0,0,0,301.84000000000003,0.0547722558825425,0.0030000000144627,311.36,0.0894427191714361,0.0080000000127803,1518.8,66.14907406758624,4375.69999999901,39.32000000000001,4.651558878483691,21.63700000000045,147.6,4.2778499272421175,18.30000000000539,46.70640399103487,0.2610314985943706,58453.5,9.5,6104.7,442.90663364893425,10.415156793915386,45.52282129828994,0.2610314985943706
5797,L52976,L,301.7,311.1,1399,55.1,156,0,0,0,0,0,0,301.82,0.0836660027387388,0.0070000000142786,311.32,0.1483239697843508,0.022000000012589,1490.2,82.50272722764389,6806.699999999011,42.32,8.51392976245404,72.48700000000072,150.4,4.277849927242154,18.3000000000057,44.13398596011097,0.2610314985943706,77084.90000000001,9.400000000000034,8595.6,434.85223564165483,14.38283557254982,45.625098915142374,0.2610314985943706
5798,L52977,L,301.6,311.0,1431,42.6,158,0,0,0,0,0,0,301.78000000000003,0.1303840481573908,0.0170000000139088,311.26,0.2073644135629526,0.0430000000123072,1451.6,36.67151483098309,1344.7999999990127,44.52,6.142230865084845,37.72700000000092,153.0,4.123105625618391,17.000000000006022,44.47461307367301,0.2610314985943706,60960.6,9.399999999999977,6730.8,435.73543303019784,11.119941840120187,45.66085857741289,0.2610314985943706
5799,L52978,L,301.5,310.9,1600,39.0,160,0,0,0,0,0,0,301.72,0.1788854382373239,0.0320000000133594,311.18,0.2588435821339356,0.0670000000119275,1477.4,76.96947446877242,5924.299999999009,43.48,6.630761645542753,43.96700000000084,155.4,3.974921382871153,15.80000000000632,46.88264237020252,0.2610314985943706,62400.0,9.399999999999977,6240.0,442.8511667461606,10.180228445180452,45.52156279603808,0.2610314985943706
5800,L52979,L,301.5,310.8,1593,34.5,162,0,0,0,0,0,0,301.64,0.1673320053445491,0.0280000000126282,311.04,0.2302172886888622,0.0530000000112509,1497.6,93.28343904466116,8701.799999999013,42.22,7.768333154544851,60.34700000000075,157.8,3.4928498393155416,12.200000000006604,46.837992756544715,0.2610314985943706,54958.5,9.300000000000011,5589.0,442.7165481609823,9.005586701505784,45.89848967374009,0.2610314985943706
5801,L52980,L,301.5,310.9,1469,44.7,164,0,0,0,0,0,0,301.56000000000006,0.0894427191665257,0.0080000000119019,310.94,0.1140175425571735,0.0130000000107768,1498.4,92.9505244740395,8639.799999999015,43.17999999999999,7.706296127193712,59.38700000000082,160.0,3.1622776601694653,10.000000000006867,42.35631432539956,0.2610314985943706,65664.3,9.399999999999977,7330.8,429.2042876910796,11.668107987168366,45.67581825569528,0.2610314985943706
5802,L52981,L,301.5,310.8,1413,44.6,166,0,0,0,0,0,0,301.52,0.0447213596789963,0.0020000000115381,310.88,0.0836660027160646,0.0070000000104845,1501.2,89.34875488779356,7983.199999999013,41.08,4.342464737911024,18.857000000000653,162.0,3.1622776601695057,10.000000000007123,43.2390699994352,0.2610314985943706,63019.8,9.300000000000011,7403.6,431.86579604829717,11.642004837308928,45.23489740801534,0.2610314985943706
5803,L52982,L,301.4,310.8,1490,38.0,168,0,0,0,0,0,0,301.48,0.0447213596749289,0.0020000000111743,310.84000000000003,0.0547722558444537,0.0030000000102902,1513.0,81.29268109737194,6608.499999999012,40.16,4.426398084221592,19.59300000000058,164.0,3.162277660169546,10.00000000000738,43.66650404247446,0.2610314985943706,56620.0,9.400000000000034,6384.0,433.010843184018,9.919196946586082,44.86029666423299,0.2610314985943706
5804,L52983,L,301.5,310.9,1671,31.1,170,0,0,0,0,0,0,301.48,0.0447213596749289,0.0020000000111743,310.84000000000003,0.0547722558444537,0.0030000000102902,1527.2,103.46593642353513,10705.199999999011,38.58,6.054502456849815,36.65700000000045,166.0,3.1622776601695866,10.000000000007637,43.479716139691966,0.2610314985943706,51968.100000000006,9.399999999999977,5287.0,432.59134416117126,8.118079606284926,44.63202088864175,0.2610314985943706
5805,L52984,L,301.5,310.9,1365,46.5,172,0,0,0,0,0,0,301.48,0.0447213596749289,0.0020000000111743,310.86,0.0547722558453527,0.0030000000103887,1481.6,116.62246781816532,13600.79999999901,40.98,6.401327987222699,40.977000000000615,168.0,3.162277660169627,10.00000000000789,48.923034970595715,0.2,63472.5,9.399999999999977,7998.0,449.00295043634605,9.3,45.0700277629163,0.25492834873493353
5806,M20665,M,301.4,310.9,1557,39.3,174,0,0,0,0,0,0,301.46000000000004,0.054772255850882,0.0030000000109944,310.86,0.0547722558453527,0.0030000000103887,1499.2,120.81059556180912,14595.19999999901,39.9,6.063414879422366,36.76500000000054,170.0,3.1622776601696674,10.000000000008146,43.011263896235974,0.2,61190.1,9.5,6838.2,431.0359493832552,7.859999999999999,44.70051375343641,0.24882519887549645
5807,L52986,L,301.4,310.9,1440,45.4,177,0,0,0,0,0,0,301.44,0.0547722558492448,0.0030000000108151,310.88,0.0447213596672601,0.0020000000104884,1504.6,116.52167180399964,13577.299999999006,40.06,6.2267969294012255,38.773000000000536,172.2,3.4928498393157987,12.2000000000084,39.657492464667534,0.2,65376.0,9.5,8035.8,420.9276822885079,9.08,44.25286440389207,0.2427220490160594
5808,M20667,M,301.4,310.9,1489,38.9,179,0,0,0,0,0,0,301.43999999999994,0.0547722558492448,0.0030000000108151,310.9,0.0,0.0,1504.4,116.55385021525032,13584.799999999008,40.24,6.16506285450526,38.00800000000054,174.4,3.64691650576328,13.300000000008652,44.33577357372223,0.2,57922.1,9.5,6963.099999999999,435.0280215511988,7.78,44.238980453896986,0.23661889915662235
5809,L52988,L,301.4,311.0,1733,25.7,182,0,0,0,0,0,0,301.42,0.0447213596689136,0.0020000000106363,310.92,0.0447213596695194,0.0020000000106905,1516.8,139.7075516928094,19518.19999999901,39.16,8.2775600269645,68.51800000000051,176.8,3.962322551232917,15.700000000008933,42.96730964457203,0.2,44538.1,9.600000000000023,4677.4,430.9034712687401,5.140000000000001,43.84744718133394,0.2305157492971853
5810,H35223,H,301.3,311.0,1580,36.6,184,0,0,0,0,0,0,301.38,0.0447213596649162,0.0020000000102787,310.93999999999994,0.0547722558490363,0.0030000000107922,1559.8,111.5558156260758,12444.699999999018,37.17999999999999,7.19631850323486,51.78700000000042,179.2,3.9623225512329503,15.700000000009195,43.959935161604086,0.2,57828.0,9.699999999999989,6734.400000000001,433.7512846419131,7.32,43.55964142183988,0.22441259943774822
5811,L52990,L,301.3,311.0,1856,21.9,189,0,0,0,0,0,0,301.36,0.0547722558427124,0.0030000000100995,310.96,0.0547722558499703,0.0030000000108946,1619.6,172.93438061877407,29906.299999999024,33.7,9.689943240287851,93.89500000000028,182.2,4.658325879541868,21.70000000000952,45.4327056869907,0.2,40646.399999999994,9.699999999999989,4139.099999999999,438.188742234903,4.38,43.867280557998996,0.2183094495783112
5812,L52991,L,301.3,311.1,1454,40.3,191,0,0,0,0,0,0,301.34000000000003,0.054772255841087,0.0030000000099214,311.0,0.0707106781971542,0.0050000000111015,1622.4,169.37620848277078,28688.299999999035,32.68,8.322379467435994,69.26200000000023,185.0,4.949747468306827,24.500000000009848,42.761997798978385,0.2,58596.2,9.800000000000011,7697.299999999999,430.1418993683219,8.06,43.819573337953315,0.21220629971887411
5813,L52992,L,301.4,311.1,1495,36.3,193,0,0,0,0,0,0,301.34000000000003,0.054772255841087,0.0030000000099214,311.04,0.0547722558537065,0.0030000000113038,1623.6,168.2120685325492,28295.299999999028,32.16,7.907464827617016,62.528000000000205,187.8,4.65832587954194,21.70000000001019,43.73180643455693,0.2,54268.49999999999,9.700000000000045,7005.9,433.20766459375454,7.26,43.826103577161554,0.20610314985943706
5814,L52993,L,301.2,311.0,1761,29.1,195,0,0,0,0,0,0,301.3,0.0707106781863035,0.0050000000095669,311.04,0.0547722558537065,0.0030000000113038,1629.2,173.15802031670097,29983.699999999026,32.84,7.33880099198774,53.85800000000024,190.4,4.2190046219470405,17.800000000010492,42.92546713205567,0.2,51245.100000000006,9.800000000000011,5674.5,430.49150700175164,5.82,43.77067867639793,0.2
5815,M20674,M,301.3,311.0,1402,47.5,197,0,0,0,0,0,0,301.3,0.0707106781863035,0.0050000000095669,311.04,0.0547722558537065,0.0030000000113038,1593.6,201.7406751252682,40699.29999999901,35.02,9.905150175540014,98.11200000000036,193.0,3.162277660170089,10.000000000010813,41.28027216069718,0.2,66595.0,9.699999999999989,9357.5,425.67746002018066,9.5,43.006402395408074,0.2
5816,L52995,L,301.2,311.0,1670,33.0,200,0,0,0,0,0,0,301.28,0.0836660027095098,0.0070000000093877,311.04,0.0547722558537065,0.0030000000113038,1556.4,152.3656785499904,23215.299999999,37.24,7.06668238991965,49.93800000000049,195.2,3.4928498393161806,12.20000000001107,44.63251468162518,0.2,55110.0,9.800000000000011,6600.0,435.63313422105506,6.6000000000000005,43.168527473946995,0.2
5817,L52996,L,301.3,311.0,1582,35.6,202,0,0,0,0,0,0,301.28,0.0836660027095098,0.0070000000093877,311.02,0.0447213596752391,0.0020000000112021,1582.0,141.2037534911838,19938.499999999,36.3,6.867677919064088,47.16500000000043,197.4,3.6469165057636457,13.30000000001132,42.66266208622389,0.2,56319.200000000004,9.699999999999989,7191.200000000001,429.8426008657926,7.120000000000001,43.46904443610263,0.2
5818,L52997,L,301.3,311.0,1542,35.1,204,0,0,0,0,0,0,301.26000000000005,0.0547722558345851,0.0030000000092092,311.0,0.0,0.0,1591.4,135.4097485412295,18335.799999999,36.06,6.888613793790476,47.453000000000415,199.6,3.646916505763679,13.30000000001156,44.70406402930253,0.2,54124.200000000004,9.699999999999989,7160.400000000001,435.99334492028856,7.0200000000000005,43.50587348166066,0.2
5819,L52998,L,301.3,311.0,1539,36.9,206,0,0,0,0,0,0,301.28000000000003,0.0447213596549527,0.0020000000093876,311.0,0.0,0.0,1547.0,96.78326301586968,9366.999999999009,37.62,5.69885953502984,32.47700000000052,201.8,3.492849839316285,12.200000000011794,41.63255583951048,0.2,56789.1,9.699999999999989,7601.4,426.73889074444514,7.38,43.3723981011545,0.2
5820,L52999,L,301.3,311.0,1418,41.9,208,0,0,0,0,0,0,301.28000000000003,0.0447213596549527,0.0020000000093876,311.0,0.0,0.0,1550.2,90.87463892637489,8258.199999999008,36.5,3.329414362917366,11.085000000000448,204.0,3.162277660170286,10.000000000012058,41.91367412260346,0.2,59414.2,9.699999999999989,8715.199999999999,427.5859001314043,8.38,43.16777199725444,0.2
5821,L53000,L,301.3,311.1,1723,27.6,210,0,0,0,0,0,0,301.3,0.0,0.0,311.02000000000004,0.0447213596752391,0.0020000000112021,1560.8,109.52031774971717,11994.699999999011,35.42,5.134880719159929,26.367000000000388,206.0,3.1622776601703264,10.000000000012314,39.97383178667744,0.2,47554.8,9.800000000000011,5796.0,421.74115517325913,5.5200000000000005,42.621884607223116,0.2
5822,L53001,L,301.3,311.1,1303,49.2,212,0,0,0,0,0,0,301.3,0.0,0.0,311.04,0.0547722558537065,0.0030000000113038,1505.0,156.86140379328182,24605.49999999901,38.14,8.036354895100175,64.58300000000055,208.0,3.162277660170367,10.00000000001257,44.39660621583455,0.2,64107.600000000006,9.800000000000011,10430.400000000001,435.0669745283095,9.840000000000002,42.78534544890873,0.2
5823,M20682,M,301.3,311.0,1463,50.2,214,0,0,0,0,0,0,301.3,0.0,0.0,311.04,0.0547722558537065,0.0030000000113038,1489.2,156.18002433089518,24392.19999999901,41.16,9.33986081266743,87.2330000000007,210.0,3.1622776601704072,10.000000000012824,41.511014897291425,0.2,73442.6,9.699999999999989,10742.800000000001,426.3726878855391,10.040000000000001,42.56326629518218,0.2
5824,L53003,L,301.2,311.0,1544,39.3,217,0,0,0,0,0,0,301.28000000000003,0.0447213596549813,0.0020000000093901,311.04,0.0547722558537065,0.0030000000113038,1490.2,156.5940611900688,24521.69999999901,41.64,9.125404100641282,83.27300000000072,212.2,3.4928498393164684,12.20000000001308,43.523710999743635,0.2,60679.2,9.800000000000011,8528.099999999999,432.2934175312278,7.859999999999999,42.623090681950984,0.2
5825,L53004,L,301.2,311.0,1596,37.2,219,0,0,0,0,0,0,301.26,0.0547722558346519,0.0030000000092165,311.04,0.0547722558537065,0.0030000000113038,1525.8,156.30962862216458,24432.69999999901,40.7,9.331666517830602,87.0800000000007,214.4,3.6469165057639215,13.30000000001333,41.08125628317297,0.2,59371.200000000004,9.800000000000011,8146.8,424.9367439249169,7.440000000000001,42.603189094198555,0.2
5826,L53005,L,301.3,311.1,1413,42.0,221,0,0,0,0,0,0,301.26000000000005,0.0547722558346519,0.0030000000092165,311.04,0.0547722558537065,0.0030000000113038,1463.8,114.3971153482421,13086.699999999008,43.58,5.85081190947041,34.23200000000079,216.6,3.6469165057639543,13.300000000013572,42.3017758425634,0.2,59346.0,9.800000000000011,9282.0,428.75525061364357,8.4,42.370115210292376,0.2
5827,M20686,M,301.3,311.1,1492,41.2,223,0,0,0,0,0,0,301.26,0.0547722558346519,0.0030000000092165,311.04,0.0547722558537065,0.0030000000113038,1501.6,70.95984780140816,5035.29999999901,41.98,4.954997477295094,24.552000000000746,218.8,3.4928498393165723,12.200000000013803,39.30199447651389,0.2,61470.4,9.800000000000011,9187.6,419.7169093577363,8.24,42.03404844932138,0.2
5828,L53007,L,301.3,311.1,1624,40.9,0,0,0,0,0,0,0,301.26,0.0547722558346519,0.0030000000092165,311.06000000000006,0.0547722558546405,0.0030000000114062,1533.8,84.33386034090347,7112.199999999011,40.120000000000005,1.9044684297726435,3.627000000000679,176.0,98.41239759298628,9685.00000000001,44.7685885637303,0.2,66421.59999999999,9.800000000000011,0.0,436.1877573425194,8.18,42.04050090276415,0.2
5829,L53008,L,301.3,311.1,1504,39.1,2,0,0,0,0,0,0,301.28,0.0447213596549813,0.0020000000093901,311.08000000000004,0.044721359678671,0.002000000011509,1525.8,85.01882144560116,7228.199999999011,40.08,1.927952281567331,3.717000000000676,133.0,120.50933573794192,14522.500000000004,41.55355923776472,0.2,58806.4,9.800000000000011,78.2,426.5008739833851,7.82,42.03260124258958,0.2
5830,M20689,M,301.2,311.1,1574,34.3,4,0,0,0,0,0,0,301.28000000000003,0.0447213596549813,0.0020000000093901,311.1,0.0,0.0,1521.4,80.94936689066202,6552.799999999009,39.5,3.094349689353269,9.57500000000067,90.0,120.50933573794188,14522.499999999996,41.51619226228238,0.2,53988.2,9.900000000000034,137.2,426.24677109399454,6.859999999999999,41.99285305655747,0.2
5831,M20690,M,301.3,311.2,1438,42.4,7,0,0,0,0,0,0,301.28,0.0447213596549813,0.0020000000093901,311.12,0.0447213596809875,0.0020000000117162,1526.4,72.95752188773278,5322.799999999008,39.58,3.1791508300174542,10.107000000000667,47.2,98.30920607959354,9664.699999999992,42.291872712745246,0.2,60971.2,9.899999999999977,296.8,428.72541248350143,8.48,42.22465714916426,0.2
5832,L53011,L,301.3,311.3,1474,50.7,10,0,0,0,0,0,0,301.28000000000003,0.0447213596549813,0.0020000000093901,311.16,0.0894427191666601,0.008000000011926,1522.8,75.47979862187634,5697.199999999006,41.48,5.987653964617588,35.85200000000072,4.6,3.974921382868552,15.79999999998564,41.4749957880765,0.2,74731.8,10.0,507.0,426.2641623094745,10.14,41.93249610638845,0.2
5833,L53012,L,301.3,311.2,1675,32.1,12,0,0,0,0,0,0,301.28000000000003,0.0447213596549813,0.0020000000093901,311.18,0.0836660027253054,0.0070000000120308,1533.0,93.7976545548928,8797.999999999003,39.720000000000006,7.341117081207783,53.89200000000068,7.0,4.123105625615961,16.99999999998598,44.72080055667903,0.2,53767.5,9.899999999999977,385.20000000000005,436.04377207727396,6.420000000000001,42.25347467232721,0.2
5834,L53013,L,301.3,311.2,1457,44.5,14,0,0,0,0,0,0,301.28000000000003,0.0447213596549813,0.0020000000093901,311.2,0.0707106782044747,0.0050000000121367,1523.6,99.6057227271556,9921.299999999,40.8,7.619055059520223,58.05000000000071,9.4,3.974921382868638,15.799999999986325,45.075963742156624,0.2,64836.5,9.899999999999977,623.0,437.1138787551179,8.9,42.408699946568504,0.2
5835,L53014,L,301.3,311.3,1434,49.8,16,0,0,0,0,0,0,301.3,0.0,0.0,311.23999999999995,0.0547722558632537,0.0030000000123497,1495.6,101.55441890926755,10313.299999999,43.9,7.464917949984498,55.72500000000076,11.8,3.492849839312687,12.199999999986662,40.665545510063204,0.2,71413.2,10.0,796.8,423.82528862182045,9.96,42.367128869257535,0.2
5836,L53015,L,301.3,311.2,1668,30.1,18,0,0,0,0,0,0,301.3,0.0,0.0,311.24,0.0547722558632537,0.0030000000123497,1541.6,119.45417531421413,14269.299999999002,41.44,9.757458685539012,95.2080000000007,14.0,3.16227766016632,9.999999999986974,39.49962334617891,0.2,50206.8,9.899999999999977,541.8000000000001,420.3123651420371,6.0200000000000005,42.08691361961908,0.2
5837,L53016,L,301.2,311.1,1550,39.7,20,0,0,0,0,0,0,301.28,0.0447213596549813,0.0020000000093901,311.2,0.0707106782045033,0.0050000000121408,1556.8,113.38297932229072,12855.699999999006,39.24,8.275143503287458,68.47800000000062,16.0,3.1622776601663647,9.999999999987258,39.09630549129149,0.2,61535.00000000001,9.900000000000034,794.0,418.9580721397699,7.940000000000001,42.06634472109683,0.2
5838,M20697,M,301.3,311.1,1834,25.4,22,0,0,0,0,0,0,301.28000000000003,0.0447213596549813,0.0020000000093901,311.18,0.0836660027253449,0.0070000000120374,1588.6,165.2537442843551,27308.79999999901,37.9,10.068515282801163,101.37500000000058,18.0,3.162277660166409,9.999999999987542,37.661238334843475,0.2,46583.6,9.800000000000011,558.8,414.7733111028834,5.08,41.35560969820816,0.2
5839,M20698,M,301.4,311.2,1476,36.5,25,0,0,0,0,0,0,301.3,0.0707106781862668,0.0050000000095618,311.18,0.0836660027253449,0.0070000000120374,1592.4,161.6502397152538,26130.799999999017,36.3,9.368831303850044,87.77500000000052,20.2,3.492849839312857,12.199999999987856,39.16264867866156,0.2,53874.0,9.800000000000011,912.5,419.4362231174859,7.300000000000001,41.11651864229784,0.2
5840,M20699,M,301.4,311.2,1541,36.3,28,0,0,0,0,0,0,301.32,0.0836660027115781,0.0070000000097338,311.16,0.054772255859465,0.0030000000119347,1613.8,141.23101642344363,19946.199999999008,33.6,5.753259945457048,33.10000000000043,22.6,3.974921382868873,15.799999999988197,41.14385653761896,0.2,55938.299999999996,9.800000000000011,1016.3999999999999,425.4075836043835,7.26,41.0792850698315,0.2
5841,M20700,M,301.3,311.1,1581,30.9,31,0,0,0,0,0,0,301.32,0.0836660027115781,0.0070000000097338,311.14,0.0547722558585427,0.0030000000118336,1596.4,138.21107046832032,19102.29999999901,33.76,5.64163096985264,31.82800000000044,25.2,4.438468204233141,19.699999999988563,39.246549500004335,0.2,48852.899999999994,9.800000000000011,957.9,419.549853643513,6.18,40.77475274855741,0.2
5842,M20701,M,301.3,311.1,1678,30.7,34,0,0,0,0,0,0,301.34000000000003,0.0547722558409501,0.0030000000099064,311.14,0.0547722558585427,0.0030000000118336,1622.0,139.31798161041166,19409.499999999003,31.96,4.614975622904237,21.29800000000035,28.0,4.7434164902514055,22.49999999998896,39.75842659332122,0.2,51514.6,9.800000000000011,1043.8,421.0921393256768,6.140000000000001,40.60309582908188,0.2
5843,L53022,L,301.4,311.2,1355,50.6,37,0,0,0,0,0,0,301.36,0.0547722558425419,0.0030000000100808,311.16,0.054772255859465,0.0030000000119347,1526.2,120.51431450246484,14523.699999999006,37.0,8.102468759581892,65.65000000000055,31.0,4.74341649025145,22.499999999989388,43.27580856623601,0.2,68563.0,9.800000000000011,1872.2,431.8332870186353,10.120000000000001,40.458596630037576,0.2
5844,L53023,L,301.5,311.2,1700,28.8,39,0,0,0,0,0,0,301.38,0.0836660027147111,0.007000000010258,311.16,0.054772255859465,0.0030000000119347,1571.0,137.60995603516122,18936.499999999003,35.459999999999994,8.912519284691646,79.43300000000049,33.8,4.43846820423328,19.699999999989792,37.58632999055523,0.2,48960.0,9.699999999999989,1123.2,414.822784921524,5.760000000000001,39.70963325487744,0.2
5845,L53024,L,301.4,311.1,1462,37.1,41,0,0,0,0,0,0,301.38,0.0836660027147111,0.007000000010258,311.14,0.0547722558585427,0.0030000000118336,1555.2,146.18378843086194,21369.699999999004,35.620000000000005,8.938512180447063,79.8970000000005,36.4,3.9749213828691214,15.799999999990169,44.07318865330009,0.2,54240.200000000004,9.700000000000045,1521.1000000000001,434.2365906010465,7.420000000000001,40.050397569201124,0.2
5846,M20705,M,301.4,311.2,1727,26.5,43,0,0,0,0,0,0,301.4,0.0707106781924397,0.0050000000104347,311.16,0.054772255859465,0.0030000000119347,1584.4,165.88037858649528,27516.299999999,34.739999999999995,9.70324687926678,94.1530000000005,38.8,3.4928498393132386,12.199999999990515,40.52533167857837,0.2,45765.5,9.800000000000011,1139.5,423.5433496792352,5.300000000000001,40.15296840244107,0.2
5847,L53026,L,301.4,311.3,1674,33.3,46,0,0,0,0,0,0,301.42,0.0447213596686491,0.0020000000106126,311.2,0.0707106782044988,0.0050000000121401,1583.6,165.32483177066598,27332.29999999901,35.260000000000005,9.500157893424744,90.25300000000053,41.2,3.4928498393132874,12.199999999990858,42.06872395294651,0.2,55744.2,9.900000000000034,1531.8,428.19513399418076,6.66,40.45021024860658,0.2
5848,L53027,L,301.4,311.3,1397,42.3,48,0,0,0,0,0,0,301.42,0.0447213596686491,0.0020000000106126,311.22,0.0836660027265793,0.0070000000122439,1592.0,151.276237393713,22884.49999999901,33.6,6.353739056650063,40.37000000000044,43.4,3.646916505760883,13.299999999991169,44.072617443817286,0.2,59093.1,9.900000000000034,2030.3999999999999,434.2348689756653,8.459999999999999,41.09134815950396,0.2
5849,L53028,L,301.4,311.3,2323,15.9,50,0,0,0,0,0,0,301.4,0.0,0.0,311.24,0.0894427191690207,0.0080000000123483,1716.6,366.2680712265253,134152.29999999903,31.02,10.22800078216659,104.6120000000004,45.6,3.646916505760926,13.29999999999148,42.12321780761664,0.2,36935.700000000004,9.900000000000034,795.0,428.35937847215655,3.18,41.38740507239947,0.2
5850,M20709,M,301.4,311.2,1434,47.6,52,0,0,0,0,0,0,301.4,0.0,0.0,311.26,0.0547722558642169,0.0030000000124552,1711.0,371.3132101070457,137873.49999999904,33.12,12.592934526948056,158.58200000000045,47.8,3.492849839313421,12.199999999991796,37.702457913771234,0.2,68258.40000000001,9.800000000000011,2475.2000000000003,415.03520815210646,9.520000000000001,41.043265210014695,0.2
5851,L53030,L,301.3,311.1,1560,35.3,55,0,0,0,0,0,0,301.38,0.0447213596646516,0.0020000000102551,311.23999999999995,0.0894427191690207,0.0080000000123483,1677.6,376.9818298008527,142115.29999999903,34.879999999999995,12.039186018996489,144.9420000000005,50.2,3.4928498393134704,12.199999999992135,39.04190547750552,0.2,55067.99999999999,9.800000000000011,1941.4999999999998,418.93326120372416,7.06,41.02280080776481,0.2
5852,L53031,L,301.2,311.0,1573,32.8,57,0,0,0,0,0,0,301.34,0.0894427191553146,0.0080000000098964,311.18,0.1303840481502059,0.0170000000120352,1657.4,379.9174910424618,144337.29999999903,34.779999999999994,12.05765317132652,145.38700000000048,52.4,3.6469165057610575,13.299999999992448,43.0431962487663,0.2,51594.399999999994,9.800000000000011,1869.6,430.8461071012841,6.56,41.35127777330932,0.2
5853,H35266,H,301.2,310.9,1798,22.3,59,0,0,0,0,0,0,301.29999999999995,0.1000000000476843,0.0100000000095368,311.1,0.158113883045145,0.0250000000116138,1737.6,352.5440398021204,124287.29999999904,30.78,12.25508057909047,150.1870000000004,54.6,3.646916505761101,13.29999999999276,38.58734732352504,0.2,40095.4,9.699999999999989,1315.7,417.4250901384574,4.46,40.882431649038224,0.2
5854,L53033,L,301.2,311.0,1567,35.1,64,0,0,0,0,0,0,301.26,0.0894427191512944,0.0080000000091773,311.04,0.114017542559435,0.0130000000112925,1586.4,131.5800136798861,17313.29999999901,34.62,9.003721452821631,81.06700000000046,57.4,4.505552130426764,20.29999999999316,38.644791066561346,0.2,55001.700000000004,9.800000000000011,2246.4,417.5981106924828,7.0200000000000005,40.98827775663883,0.2
5855,L53034,L,301.2,310.9,1416,53.3,66,0,0,0,0,0,0,301.22,0.0447213596486204,0.0020000000088212,310.98,0.0836660027189886,0.0070000000109738,1582.8,136.92954392679104,18749.699999999,35.760000000000005,11.160555541728218,124.55800000000043,60.2,4.658325879540155,21.699999999993555,39.34694514248925,0.2,75472.8,9.699999999999989,3517.7999999999997,419.7129987691776,10.66,40.51565340555776,0.2
5856,M20715,M,301.2,310.9,1424,45.2,68,0,0,0,0,0,0,301.2,0.0,0.0,310.94,0.0547722558487243,0.0030000000107581,1555.6,154.9170745915343,23999.299999998995,37.74,11.911465065221844,141.88300000000044,62.8,4.658325879540194,21.699999999993924,43.06445297819763,0.2,64364.8,9.699999999999989,3073.6000000000004,430.91013237033127,9.040000000000001,40.769565535519675,0.2
5857,H35270,H,301.2,310.9,1598,35.9,71,0,0,0,0,0,0,301.2,0.0,0.0,310.92,0.0447213596690634,0.0020000000106497,1560.6,156.0185886360949,24341.799999999,38.36,11.66824751194456,136.14800000000042,65.6,4.505552130426895,20.29999999999433,42.957378745123464,0.2,57368.2,9.699999999999989,2548.9,430.58762478031184,7.18,40.85843101473737,0.2
